id;idmaterial;fecha;hora;idUsuario;observaciones
;3050;2015-04-07;9:00:52;;
;3051;2002-02-11;19:29:30;;
;3052;2009-11-09;12:19:46;;
;3052;2009-11-09;12:25:49;;
;3052;2009-11-09;12:28:41;;
;3053;2004-05-19;12:00:32;;
;3054;2001-07-30;13:15:04;;
;3054;2002-02-11;19:24:13;;
;3054;2002-03-18;13:15:31;;
;3054;2002-04-30;10:44:12;;
;3055;2009-11-10;9:11:51;;
;3056;1998-01-20;11:35:04;;
;3056;2001-07-30;12:41:42;;
;3056;2002-02-11;19:23:37;;
;3056;2002-03-18;13:15:47;;
;3056;2002-04-30;10:44:46;;
;3056;2002-04-30;10:54:22;;
;3057;2001-07-30;12:59:43;;
;3057;2002-02-12;16:36:53;;
;3057;2002-02-12;16:41:39;;
;3057;2002-03-18;13:16:13;;
;3057;2002-04-30;10:45:21;;
;3058;2010-12-01;12:49:11;;
;3063;2000-06-23;20:21:49;;
;3063;2001-07-30;12:43:59;;
;3063;2002-02-12;16:38:06;;
;3063;2002-03-18;13:16:26;;
;3064;2013-02-06;12:32:37;;
;3067;2014-05-09;12:43:50;;
;3067;2014-05-09;12:57:20;;
;3068;2014-05-09;12:57:31;;
;3068;2014-05-09;12:58:04;;
;3069;1997-11-20;11:47:52;;
;3069;1997-11-20;16:25:58;;
;3069;2002-03-18;13:19:47;;
;3070;2002-02-12;17:12:33;;
;3070;2002-03-18;13:20:15;;
;3071;2002-02-12;17:11:49;;
;3071;2002-03-18;13:20:29;;
;3071;2014-07-03;8:55:46;;
;3072;1997-11-20;11:47:51;;
;3072;2002-03-18;13:20:41;;
;3073;1997-11-20;11:47:52;;
;3073;1997-11-20;16:32:06;;
;3073;2002-03-18;13:22:00;;
;3073;2014-07-03;8:56:53;;
;3074;1997-11-20;11:47:52;;
;3074;2002-03-18;13:29:17;;
;3075;1997-11-20;11:47:52;;
;3075;2002-03-18;13:29:30;;
;3076;1997-11-20;11:47:52;;
;3076;2002-03-18;13:29:43;;
;3077;1997-11-20;11:47:51;;
;3077;1997-11-20;16:46:25;;
;3077;2002-03-18;13:29:59;;
;3077;2014-07-03;9:05:07;;
;3078;1997-11-20;11:47:52;;
;3078;2002-03-18;13:30:11;;
;3079;1997-11-20;11:47:51;;
;3079;2002-03-18;13:30:35;;
;3080;2006-11-24;17:08:06;;
;3081;2011-11-24;12:11:12;;
;3082;2011-11-24;12:11:27;;
;3082;2011-11-24;12:11:52;;
;3083;2011-11-24;12:11:30;;
;3083;2011-11-24;12:12:05;;
;3084;2011-11-24;12:11:34;;
;3084;2011-11-24;12:12:18;;
;3085;1997-11-20;11:47:53;;
;3085;2001-07-24;13:28:05;;
;3085;2003-07-23;12:13:33;;
;3085;2004-05-12;17:18:30;;
;3085;2004-05-12;17:20:46;;
;3085;2004-05-12;17:21:24;;
;3085;2012-03-29;10:25:54;;
;3086;2001-07-24;12:50:37;;
;3086;2002-03-18;13:22:59;;
;3086;2012-03-29;10:31:45;;
;3087;2012-07-24;12:59:24;;
;3088;2012-07-24;12:59:27;;
;3089;2011-10-20;11:42:30;;
;3089;2011-10-20;11:43:06;;
;3089;2011-10-20;11:45:03;;
;3090;2011-10-20;11:45:10;;
;3090;2011-10-20;11:45:26;;
;3091;2011-10-20;11:45:13;;
;3091;2011-10-20;11:45:37;;
;3092;2011-10-20;11:45:16;;
;3092;2011-10-20;11:45:47;;
;3093;1997-11-20;11:47:52;;
;3093;2001-07-24;12:19:19;;
;3094;2001-07-24;12:45:27;;
;3094;2001-07-24;12:46:06;;
;3094;2002-03-18;13:22:33;;
;3095;2003-07-07;9:20:38;;
;3102;2009-11-06;11:47:44;;
;3102;2009-11-06;11:51:22;;
;3103;2009-11-06;11:51:52;;
;3103;2009-11-06;11:52:34;;
;3104;2009-11-06;11:52:39;;
;3104;2009-11-06;11:53:14;;
;3105;2014-02-25;10:15:49;;
;3105;2014-02-25;10:18:46;;
;3106;2014-02-25;10:19:08;;
;3106;2014-02-25;10:19:34;;
;3107;2014-02-25;10:19:43;;
;3107;2014-02-25;10:20:00;;
;3108;2001-07-24;12:25:11;;
;3109;2001-07-24;12:26:05;;
;3109;2001-07-24;12:26:53;;
;3110;2001-07-24;12:27:57;;
;3111;2001-07-24;12:28:31;;
;3112;2006-11-22;16:18:51;;
;3112;2006-11-22;16:20:42;;
;3113;2006-11-22;16:22:50;;
;3113;2006-11-22;16:53:56;;
;3114;2009-11-06;12:00:13;;
;3114;2009-11-06;12:01:35;;
;3114;2009-11-10;8:39:36;;
;3114;2011-10-04;11:20:32;;
;3114;2012-03-29;10:32:05;;
;3115;2009-11-06;12:01:56;;
;3115;2009-11-06;12:02:15;;
;3115;2009-11-10;8:39:23;;
;3116;2009-11-06;12:01:59;;
;3116;2009-11-06;12:02:24;;
;3116;2009-11-10;8:39:05;;
;3116;2011-10-04;11:21:03;;
;3116;2012-03-29;10:32:19;;
;3117;2001-07-24;12:24:25;;
;3118;2001-07-24;12:29:37;;
;3119;2001-07-24;12:30:06;;
;3120;2001-07-24;12:30:56;;
;3121;2001-07-24;12:32:33;;
;3122;2001-07-24;12:34:30;;
;3123;2001-07-24;12:35:16;;
;3123;2002-03-18;13:26:27;;
;3123;2012-03-29;10:32:46;;
;3124;2001-07-24;12:44:36;;
;3124;2001-07-24;12:49:09;;
;3125;2001-07-24;12:43:35;;
;3126;2012-07-24;13:21:52;;
;3127;2001-07-24;12:23:33;;
;3128;2001-07-24;12:31:45;;
;3129;2011-09-29;16:44:34;;
;3130;2011-09-29;16:45:20;;
;3130;2011-09-29;16:46:13;;
;3131;2011-10-04;10:27:11;;
;3131;2011-10-04;10:28:03;;
;3132;2011-10-04;10:27:14;;
;3132;2011-10-04;10:28:35;;
;3133;2005-11-03;12:38:59;;
;3133;2005-11-03;12:41:32;;
;3133;2005-12-01;8:36:46;;
;3134;2005-11-03;12:40:18;;
;3134;2005-12-01;8:37:12;;
;3134;2005-12-01;8:39:22;;
;3135;2005-11-03;12:41:09;;
;3135;2005-12-01;8:37:44;;
;3136;2014-02-25;10:22:36;;
;3136;2014-02-25;10:23:21;;
;3136;2014-02-25;10:26:39;;
;3137;2014-02-25;10:20:41;;
;3137;2014-02-25;10:22:19;;
;3137;2014-02-25;10:23:50;;
;3138;2001-07-24;12:47:16;;
;3138;2002-03-18;13:29:05;;
;3139;1997-11-20;11:47:52;;
;3139;1997-11-20;17:08:33;;
;3139;2001-07-24;12:20:23;;
;3140;1997-11-20;11:47:54;;
;3141;1998-01-28;20:03:32;;
;3141;1998-07-06;16:46:02;;
;3141;2002-03-15;20:04:22;;
;3142;1998-01-28;18:24:20;;
;3142;1998-01-28;18:25:09;;
;3142;1998-07-06;16:46:01;;
;3143;1998-01-28;18:24:20;;
;3143;1998-01-28;18:25:09;;
;3143;1998-01-28;18:34:20;;
;3143;1998-07-06;16:46:01;;
;3144;1998-01-28;18:24:20;;
;3144;1998-01-28;18:25:09;;
;3144;1998-01-28;18:34:40;;
;3144;1998-07-06;16:46:01;;
;3145;1998-01-28;18:24:20;;
;3145;1998-01-28;18:25:09;;
;3145;1998-01-28;18:34:53;;
;3145;1998-07-06;16:46:01;;
;3146;1998-12-21;19:49:43;;
;3147;1998-01-28;18:24:24;;
;3147;1998-01-28;18:25:10;;
;3147;1998-07-06;16:46:01;;
;3148;1998-01-28;18:24:24;;
;3148;1998-01-28;18:25:10;;
;3148;1998-07-06;16:46:01;;
;3149;1998-01-28;18:24:22;;
;3149;1998-01-28;18:25:10;;
;3149;1998-07-06;16:46:01;;
;3149;2002-03-18;8:48:58;;
;3150;1998-01-28;18:24:24;;
;3150;1998-01-28;18:25:10;;
;3150;1998-01-28;18:46:39;;
;3150;1998-07-06;16:46:01;;
;3151;1998-01-28;16:16:31;;
;3151;1998-07-06;16:46:01;;
;3155;2003-10-14;17:15:40;;
;3160;1998-01-07;13:17:37;;
;3160;1998-01-20;11:51:26;;
;3160;1998-07-06;16:46:00;;
;3160;2002-03-15;20:04:54;;
;3162;1998-01-28;19:56:01;;
;3162;1998-07-06;16:46:02;;
;3162;2002-03-15;19:38:36;;
;3163;1998-01-28;19:56:08;;
;3163;1998-01-28;19:57:13;;
;3163;1998-07-06;16:46:02;;
;3164;1998-01-28;19:56:09;;
;3164;1998-01-28;19:57:24;;
;3164;1998-07-06;16:46:02;;
;3165;1998-12-02;13:31:38;;
;3165;1998-12-02;13:36:07;;
;3166;1998-12-02;13:34:15;;
;3166;1998-12-02;13:36:40;;
;3166;1998-12-02;13:44:43;;
;3167;1998-12-02;13:39:35;;
;3167;1998-12-02;13:43:23;;
;3168;2003-10-21;18:40:35;;
;3169;1998-01-28;18:24:21;;
;3169;1998-01-28;18:25:09;;
;3169;1998-01-28;19:33:04;;
;3169;1998-07-06;16:46:01;;
;3170;2003-10-21;18:48:34;;
;3170;2003-10-21;18:53:49;;
;3171;1998-01-28;18:24:20;;
;3171;1998-01-28;18:25:09;;
;3171;1998-01-28;18:44:21;;
;3171;1998-07-06;16:46:01;;
;3174;2002-04-11;10:27:32;;
;3175;2002-02-21;13:10:03;;
;3175;2003-10-21;11:10:56;;
;3175;2003-10-21;11:14:23;;
;3176;2002-02-21;13:11:05;;
;3176;2003-10-21;11:12:15;;
;3177;2002-02-21;12:56:29;;
;3177;2003-10-21;11:11:46;;
;3178;2002-02-21;12:09:22;;
;3178;2003-10-21;11:15:13;;
;3179;2002-02-21;12:17:32;;
;3179;2002-02-21;12:20:28;;
;3179;2003-10-21;11:15:31;;
;3180;2002-02-21;12:14:30;;
;3180;2003-10-21;11:15:50;;
;3181;2002-02-21;12:52:26;;
;3181;2003-10-21;11:16:10;;
;3182;2002-02-21;12:13:01;;
;3182;2003-10-21;11:16:26;;
;3183;2002-02-21;12:13:50;;
;3183;2003-10-21;11:16:41;;
;3184;2002-02-21;12:15:41;;
;3184;2002-02-21;12:19:13;;
;3184;2003-10-21;11:16:55;;
;3185;2002-02-21;12:16:28;;
;3185;2002-02-21;12:19:39;;
;3185;2003-10-21;11:17:09;;
;3186;2002-02-21;12:11:02;;
;3186;2003-10-21;11:17:31;;
;3187;2002-02-21;12:10:37;;
;3187;2003-10-21;11:17:51;;
;3188;2002-02-21;12:49:55;;
;3188;2003-10-21;11:18:06;;
;3189;2002-02-21;12:54:40;;
;3189;2003-10-21;11:18:21;;
;3190;2002-02-21;13:00:08;;
;3190;2003-10-21;11:18:54;;
;3191;2002-02-21;12:59:27;;
;3191;2003-10-21;11:19:18;;
;3192;2002-02-21;12:58:48;;
;3192;2003-10-21;11:18:41;;
;3192;2003-10-21;11:42:41;;
;3193;2002-02-21;13:01:12;;
;3193;2002-02-21;13:05:29;;
;3193;2003-10-21;11:19:41;;
;3194;2002-02-21;13:01:56;;
;3194;2003-10-21;11:19:55;;
;3195;2002-02-21;13:04:16;;
;3195;2003-10-21;11:20:08;;
;3196;2002-02-21;13:02:59;;
;3196;2003-10-21;11:20:20;;
;3197;2002-02-21;13:04:51;;
;3197;2003-10-21;11:20:37;;
;3198;2002-02-21;13:03:34;;
;3198;2003-10-21;11:20:59;;
;3199;2002-02-21;13:02:27;;
;3199;2002-02-21;13:05:51;;
;3199;2002-02-21;13:07:14;;
;3199;2003-10-21;11:21:12;;
;3200;2002-02-21;13:00:37;;
;3200;2003-10-21;11:21:32;;
;3201;2002-02-21;12:25:45;;
;3201;2002-02-22;8:47:57;;
;3201;2002-03-20;18:37:11;;
;3201;2003-10-21;11:22:31;;
;3202;2002-02-21;12:24:26;;
;3202;2003-10-21;11:27:23;;
;3203;2002-02-21;12:23:32;;
;3203;2003-10-21;11:27:37;;
;3204;2002-02-21;12:51:05;;
;3204;2003-10-21;11:27:52;;
;3204;2003-10-21;12:03:28;;
;3205;2002-02-21;12:54:00;;
;3205;2002-02-21;18:46:31;;
;3205;2003-10-21;11:28:08;;
;3206;2002-02-21;12:57:38;;
;3206;2003-10-21;11:28:40;;
;3207;2002-02-21;12:57:03;;
;3207;2003-10-21;11:28:55;;
;3208;2002-02-21;12:55:11;;
;3208;2003-10-21;11:29:10;;
;3209;2002-02-21;12:22:40;;
;3209;2002-02-22;8:48:46;;
;3209;2003-10-21;11:29:25;;
;3210;2008-02-19;10:03:12;;
;3210;2008-02-19;10:03:51;;
;3211;2003-10-29;13:23:22;;
;3211;2003-10-29;14:03:23;;
;3211;2003-10-31;12:00:41;;
;3211;2003-11-05;19:22:57;;
;3212;2003-10-07;9:41:51;;
;3212;2003-10-07;10:07:13;;
;3212;2003-10-21;11:32:18;;
;3213;2003-10-07;10:08:38;;
;3213;2003-10-21;11:33:34;;
;3214;2006-02-15;11:14:18;;
;3214;2007-03-31;11:47:01;;
;3214;2007-04-09;9:56:04;;
;3214;2007-04-09;12:07:02;;
;3214;2007-04-09;12:08:16;;
;3214;2007-04-10;13:42:18;;
;3214;2007-04-10;13:43:30;;
;3214;2007-04-10;13:44:59;;
;3214;2007-10-09;13:05:47;;
;3214;2008-06-24;7:08:11;;
;3215;2007-04-10;13:31:06;;
;3219;2003-10-07;19:19:47;;
;3220;2003-10-07;19:21:07;;
;3222;2003-10-22;11:19:07;;
;3222;2003-10-22;11:35:34;;
;3222;2003-10-22;11:36:56;;
;3224;2003-10-22;11:20:05;;
;3224;2003-10-22;11:35:21;;
;3224;2003-10-22;11:41:21;;
;3226;2003-10-22;11:18:19;;
;3227;2003-10-22;11:17:46;;
;3228;2003-10-22;11:16:52;;
;3228;2003-10-22;11:35:54;;
;3235;2003-10-22;11:46:36;;
;3243;2003-10-22;11:08:42;;
;3243;2003-10-22;11:10:27;;
;3244;2003-10-07;19:23:06;;
;3245;2003-10-07;19:22:19;;
;3249;2004-12-03;18:55:46;;
;3252;2006-02-21;10:31:12;;
;3252;2006-02-21;10:32:00;;
;3252;2006-02-21;12:34:40;;
;3253;2004-12-03;18:44:24;;
;3257;2003-10-15;18:41:54;;
;3264;2006-02-21;10:33:44;;
;3266;2006-02-21;10:36:21;;
;3267;2006-02-21;10:37:31;;
;3267;2006-02-21;10:38:02;;
;3267;2007-10-18;10:32:54;;
;3267;2007-10-18;10:34:02;;
;3268;2007-10-18;9:14:13;;
;3269;2009-06-02;8:13:51;;
;3269;2009-06-02;8:15:08;;
;3270;2006-02-21;10:35:14;;
;3270;2006-02-21;10:35:47;;
;3271;2009-05-11;9:13:19;;
;3272;2007-10-18;10:33:36;;
;3273;2009-05-11;9:10:47;;
;3273;2009-05-11;9:11:16;;
;3274;2009-05-11;9:14:01;;
;3275;2003-10-21;12:52:32;;
;3275;2003-10-21;12:53:21;;
;3275;2003-10-21;12:53:46;;
;3275;2003-10-21;18:41:18;;
;3276;2003-10-21;12:58:06;;
;3277;2003-10-21;13:00:19;;
;3278;1997-11-26;18:38:32;;
;3278;1998-01-15;19:35:54;;
;3278;2000-12-14;8:54:06;;
;3278;2001-01-24;17:47:40;;
;3278;2003-07-09;10:38:22;;
;3278;2003-07-09;10:38:58;;
;3278;2003-07-09;10:39:21;;
;3278;2003-09-05;9:48:00;;
;3278;2003-10-21;10:29:35;;
;3278;2003-10-21;12:49:44;;
;3279;2003-10-21;13:11:52;;
;3280;2003-10-21;13:13:40;;
;3281;2003-10-21;13:10:20;;
;3282;2003-10-28;17:38:22;;
;3283;2003-10-27;17:40:19;;
;3284;2003-11-06;18:54:06;;
;3285;2003-10-27;17:41:56;;
;3285;2003-10-28;18:24:54;;
;3286;2003-10-27;17:46:15;;
;3287;2003-10-27;19:22:46;;
;3288;2003-10-28;17:49:42;;
;3288;2003-11-05;19:01:20;;
;3289;2003-10-28;17:50:58;;
;3289;2003-11-05;19:01:32;;
;3290;2003-10-28;17:52:14;;
;3290;2003-11-05;19:01:46;;
;3291;2003-10-27;17:29:44;;
;3291;2003-10-27;19:23:33;;
;3292;2003-10-28;18:39:22;;
;3292;2003-11-05;19:00:42;;
;3293;2003-10-28;18:29:56;;
;3293;2003-11-05;19:01:02;;
;3294;2003-10-27;19:12:27;;
;3295;2003-10-28;18:41:13;;
;3295;2003-11-05;19:03:03;;
;3296;2003-10-29;13:52:27;;
;3296;2003-11-05;19:03:22;;
;3297;2003-10-27;19:14:08;;
;3298;2003-10-27;17:44:31;;
;3301;2003-10-28;18:42:13;;
;3301;2003-11-05;19:04:14;;
;3303;2003-10-27;17:28:28;;
;3304;2003-10-27;17:33:05;;
;3305;2003-10-27;19:16:04;;
;3307;2008-12-18;9:01:52;;
;3308;2008-12-18;9:02:19;;
;3308;2008-12-18;9:03:12;;
;3309;2006-12-12;8:34:56;;
;3309;2006-12-12;8:36:20;;
;3310;2006-12-12;8:28:06;;
;3310;2006-12-12;8:35:21;;
;3311;2003-10-27;17:27:08;;
;3312;2003-10-27;17:30:50;;
;3312;2003-10-27;17:33:34;;
;3312;2003-10-31;17:59:03;;
;3313;2003-10-27;19:18:16;;
;3313;2003-10-28;17:41:34;;
;3314;2003-10-29;17:27:53;;
;3314;2003-10-30;19:15:13;;
;3314;2003-10-31;11:59:06;;
;3314;2003-10-31;12:00:00;;
;3314;2003-10-31;12:02:05;;
;3314;2003-11-05;19:21:21;;
;3315;2003-10-29;17:28:25;;
;3315;2003-10-30;19:15:26;;
;3315;2003-11-05;19:21:40;;
;3315;2008-06-24;10:45:05;;
;3316;2003-10-29;13:41:26;;
;3316;2003-10-29;14:03:35;;
;3316;2003-10-31;12:01:00;;
;3316;2003-11-05;19:23:16;;
;3316;2008-06-24;10:26:16;;
;3317;2008-06-24;10:34:14;;
;3317;2008-06-24;10:35:58;;
;3318;2003-10-29;13:21:41;;
;3318;2003-10-29;16:31:23;;
;3318;2003-10-31;12:04:09;;
;3318;2003-11-05;19:25:30;;
;3318;2008-06-24;10:27:50;;
;3319;2003-10-29;13:16:03;;
;3319;2003-10-29;14:02:10;;
;3319;2003-10-30;19:15:43;;
;3319;2003-11-05;19:22:20;;
;3319;2008-06-24;10:31:09;;
;3320;2003-10-29;13:42:32;;
;3320;2003-10-29;14:03:12;;
;3320;2003-10-31;12:00:18;;
;3320;2003-11-05;19:22:40;;
;3320;2008-06-24;10:33:08;;
;3321;2003-10-29;13:27:55;;
;3321;2003-10-29;16:30:37;;
;3321;2003-10-31;12:01:17;;
;3321;2003-11-05;19:23:36;;
;3322;2003-10-29;13:20:25;;
;3322;2003-10-29;14:05:01;;
;3322;2003-10-29;18:06:10;;
;3322;2003-10-31;12:01:32;;
;3322;2003-10-31;12:01:52;;
;3322;2003-11-05;19:23:57;;
;3323;2003-10-29;13:23:59;;
;3323;2003-10-29;16:29:43;;
;3323;2003-10-29;18:05:00;;
;3323;2003-10-31;12:02:28;;
;3323;2003-11-05;19:24:26;;
;3324;2003-10-29;13:22:25;;
;3324;2003-10-29;14:04:49;;
;3324;2003-10-29;18:07:08;;
;3324;2003-10-31;12:02:45;;
;3324;2003-11-05;19:24:43;;
;3325;2003-10-29;13:44:18;;
;3325;2003-10-29;13:48:58;;
;3325;2003-10-29;16:30:54;;
;3325;2003-10-29;18:02:27;;
;3325;2003-10-31;12:03:01;;
;3325;2003-11-05;19:25:01;;
;3326;2003-10-29;13:48:26;;
;3326;2003-10-29;13:49:09;;
;3326;2003-10-29;16:31:10;;
;3326;2003-10-29;18:02:42;;
;3326;2003-10-31;12:03:27;;
;3326;2003-11-05;19:25:15;;
;3327;2007-10-09;13:03:54;;
;3328;2003-10-28;17:47:30;;
;3328;2003-10-28;18:45:20;;
;3328;2003-10-29;13:58:38;;
;3328;2003-10-29;18:46:21;;
;3328;2003-11-05;19:07:30;;
;3328;2003-11-05;19:12:00;;
;3329;2003-10-28;17:46:24;;
;3329;2003-10-28;18:25:10;;
;3329;2003-10-29;13:57:38;;
;3329;2003-10-29;18:46:36;;
;3329;2003-11-05;19:08:40;;
;3329;2003-11-05;19:12:11;;
;3330;2003-10-28;17:44:34;;
;3330;2003-10-29;13:57:00;;
;3330;2003-10-29;18:46:53;;
;3330;2003-11-05;19:09:04;;
;3330;2003-11-05;19:12:29;;
;3331;2005-09-06;10:43:29;;
;3332;2005-09-06;10:41:22;;
;3333;2003-10-28;17:55:49;;
;3333;2003-10-28;18:31:57;;
;3333;2003-10-29;13:55:51;;
;3333;2003-10-29;18:47:18;;
;3333;2003-11-05;19:08:04;;
;3333;2003-11-05;19:09:24;;
;3333;2003-11-05;19:12:42;;
;3334;2003-10-28;17:40:53;;
;3334;2003-10-29;13:53:56;;
;3334;2003-10-29;18:47:28;;
;3334;2003-11-05;19:08:19;;
;3334;2003-11-05;19:13:03;;
;3335;2003-10-28;17:43:15;;
;3335;2003-10-29;13:54:26;;
;3335;2003-10-29;18:47:37;;
;3335;2003-11-05;19:09:48;;
;3335;2005-09-06;10:27:35;;
;3336;2003-10-28;18:23:27;;
;3336;2003-10-29;13:50:00;;
;3336;2003-10-31;12:08:04;;
;3337;2003-10-28;17:57:43;;
;3337;2003-10-29;13:56:32;;
;3337;2003-10-31;12:10:23;;
;3337;2003-11-06;18:59:48;;
;3338;2003-10-28;17:36:45;;
;3338;2003-10-31;12:16:12;;
;3339;2003-10-28;18:38:30;;
;3339;2003-10-31;12:11:09;;
;3339;2003-11-06;19:00:41;;
;3340;2003-10-27;17:31:36;;
;3340;2003-10-27;19:25:41;;
;3340;2003-10-31;12:11:54;;
;3340;2003-11-06;19:05:19;;
;3341;2003-10-27;17:32:22;;
;3341;2003-10-27;19:26:13;;
;3341;2003-10-31;12:12:10;;
;3341;2003-11-06;19:06:08;;
;3342;2003-10-28;18:44:40;;
;3342;2003-10-31;12:16:59;;
;3343;2005-09-26;11:41:25;;
;3343;2005-09-26;11:49:20;;
;3344;2003-10-28;18:36:59;;
;3344;2003-10-31;12:17:30;;
;3344;2003-11-06;19:07:18;;
;3345;2008-06-24;7:54:36;;
;3346;2003-10-28;18:28:30;;
;3346;2003-10-29;13:55:04;;
;3346;2003-10-31;12:18:55;;
;3346;2003-10-31;12:19:52;;
;3346;2003-11-06;19:08:10;;
;3347;2003-10-28;18:35:14;;
;3347;2003-10-31;12:17:56;;
;3347;2003-11-06;19:08:36;;
;3349;2003-10-07;16:59:31;;
;3349;2003-10-07;17:03:16;;
;3349;2003-10-21;12:45:56;;
;3349;2003-10-21;12:46:26;;
;3349;2003-10-21;18:49:51;;
;3349;2003-11-03;18:59:32;;
;3350;2003-10-07;16:56:02;;
;3350;2003-10-07;17:03:38;;
;3350;2003-10-21;12:46:45;;
;3350;2003-10-21;18:50:07;;
;3351;2003-10-07;16:56:48;;
;3351;2003-10-07;17:01:04;;
;3351;2003-10-07;17:03:49;;
;3351;2003-10-21;12:46:58;;
;3351;2003-10-21;18:50:25;;
;3352;2003-10-07;17:07:10;;
;3352;2003-10-21;12:47:12;;
;3352;2003-10-21;18:50:43;;
;3353;2003-10-07;17:05:58;;
;3353;2003-10-21;12:47:25;;
;3353;2003-10-21;18:51:07;;
;3354;2003-10-07;16:57:47;;
;3354;2003-10-07;17:00:42;;
;3354;2003-10-07;17:03:59;;
;3354;2003-10-21;12:47:38;;
;3354;2003-10-21;18:51:27;;
;3355;2003-10-07;19:17:14;;
;3355;2003-10-21;12:47:50;;
;3355;2003-10-21;18:51:43;;
;3356;2003-10-07;16:54:21;;
;3356;2003-10-07;17:04:12;;
;3356;2003-10-21;12:48:04;;
;3356;2003-10-21;18:51:59;;
;3357;2003-10-07;17:10:48;;
;3357;2003-10-21;12:48:17;;
;3357;2003-10-21;18:52:14;;
;3358;2003-10-07;16:50:22;;
;3358;2003-10-07;17:00:10;;
;3358;2003-10-07;17:04:22;;
;3358;2003-10-21;12:48:29;;
;3358;2003-10-21;18:52:30;;
;3359;2003-10-07;16:51:39;;
;3359;2003-10-07;17:00:22;;
;3359;2003-10-07;17:04:33;;
;3359;2003-10-21;12:48:41;;
;3359;2003-10-21;18:52:46;;
;3360;2003-10-28;18:24:30;;
;3360;2003-10-28;18:45:36;;
;3360;2003-10-29;13:58:11;;
;3360;2003-10-31;12:07:09;;
;3360;2003-11-05;19:14:09;;
;3360;2003-11-06;18:58:36;;
;3364;2007-05-02;13:13:48;;
;3364;2007-05-02;13:14:25;;
;3364;2007-05-04;16:36:15;;
;3364;2007-12-19;18:46:48;;
;3364;2008-12-01;9:08:06;;
;3366;2004-11-19;8:35:11;;
;3366;2004-11-19;8:36:05;;
;3368;2003-11-14;17:59:24;;
;3368;2003-11-14;18:04:18;;
;3380;2006-02-21;10:28:42;;
;3380;2006-02-21;10:30:58;;
;3380;2006-03-24;8:42:52;;
;3381;2007-12-19;18:27:04;;
;3381;2007-12-19;18:46:17;;
;3383;2012-07-27;8:53:09;;
;3385;2004-11-03;12:44:02;;
;3386;2004-11-03;12:45:18;;
;3387;2004-11-03;12:36:01;;
;3388;2004-11-03;12:39:18;;
;3389;2011-07-28;11:58:53;;
;3390;2002-12-05;17:57:00;;
;3390;2002-12-05;18:16:36;;
;3390;2011-07-28;11:56:44;;
;3390;2012-07-27;9:06:42;;
;3391;2011-07-28;12:04:52;;
;3392;1999-06-04;1:58:15;;
;3394;2011-07-28;12:24:41;;
;3395;2011-07-28;12:25:58;;
;3396;2011-04-01;10:13:52;;
;3397;2011-07-28;12:20:40;;
;3397;2012-07-27;9:13:05;;
;3398;2011-07-28;12:06:28;;
;3399;2000-12-11;10:10:41;;
;3399;2004-05-03;12:28:41;;
;3399;2011-07-28;12:02:32;;
;3400;2004-11-03;12:41:21;;
;3401;2011-07-28;12:19:04;;
;3402;2011-07-28;12:32:44;;
;3403;2011-07-28;12:34:25;;
;3404;2011-07-28;12:37:19;;
;3405;2011-07-28;12:17:47;;
;3406;2011-03-31;12:17:10;;
;3407;2005-05-03;17:07:38;;
;3408;2011-07-28;11:55:33;;
;3409;2011-07-28;12:30:32;;
;3409;2011-07-28;12:31:16;;
;3409;2012-07-27;10:16:49;;
;3412;1998-10-15;14:04:30;;
;3412;1998-10-15;14:06:10;;
;3412;2001-07-24;9:30:10;;
;3412;2002-03-14;19:26:33;;
;3412;2002-03-14;19:29:28;;
;3413;2005-02-03;12:56:51;;
;3413;2005-03-17;13:39:46;;
;3413;2005-03-17;13:45:16;;
;3413;2005-03-17;17:10:23;;
;3414;2005-02-03;12:58:29;;
;3414;2005-03-17;13:42:46;;
;3414;2005-03-17;13:45:31;;
;3414;2005-03-17;17:07:27;;
;3414;2005-03-17;17:10:34;;
;3415;2005-02-03;12:37:19;;
;3415;2005-02-03;12:40:27;;
;3415;2005-02-03;12:57:19;;
;3415;2005-02-03;13:02:29;;
;3415;2005-03-17;13:43:18;;
;3415;2005-03-17;13:45:40;;
;3415;2005-03-17;17:10:46;;
;3416;2005-02-03;13:00:58;;
;3416;2005-02-04;18:46:38;;
;3416;2005-03-17;13:43:55;;
;3416;2005-03-17;13:52:45;;
;3416;2005-03-17;17:10:55;;
;3417;2005-02-04;18:48:30;;
;3417;2005-02-04;18:51:20;;
;3417;2005-03-17;13:44:13;;
;3417;2005-03-17;17:11:05;;
;3418;2005-02-04;18:27:42;;
;3418;2005-03-17;13:44:27;;
;3418;2005-03-17;17:00:14;;
;3418;2005-03-17;17:11:20;;
;3419;2005-03-17;17:06:55;;
;3420;2005-03-17;13:48:53;;
;3421;2005-03-17;17:02:16;;
;3426;2008-12-18;10:57:31;;
;3427;2005-04-14;18:25:26;;
;3428;2006-02-15;13:29:48;;
;3430;2005-04-14;18:18:59;;
;3430;2006-02-15;13:31:29;;
;3430;2006-02-15;13:31:49;;
;3431;2003-10-28;18:21:48;;
;3431;2003-10-29;13:26:30;;
;3431;2003-10-31;12:09:01;;
;3431;2003-11-06;18:59:12;;
;3431;2005-11-02;8:34:37;;
;3432;2011-03-21;18:40:20;;
;3433;2011-03-21;18:40:36;;
;3433;2011-03-21;18:41:03;;
;3434;2011-03-21;18:41:07;;
;3434;2011-03-21;18:41:23;;
